0.5145415907710985,0.6422207043108693,0.5793260473588342,0.5803842484170347|1.6999659999999608
0.5129739156809217,0.6405595996360338,0.5777373369730057,0.5787158600170422|1.7495130000000358
0.5144692822384425,0.6430352798053539,0.579736922141119,0.5806757617888999|1.680183999999997
0.514644383394383,0.6410027472527483,0.5798382173382173,0.5801950694807831|1.6980449999999792
0.5129688686408499,0.6411313591495835,0.5779574791192102,0.5788841884513859|1.6887590000000046
0.5127722323048997,0.6402525710828807,0.5772988505747126,0.5783935413245753|1.624824999999987
0.5130177514792894,0.6395766954938563,0.5776209983310575,0.5783752736415452|1.7461450000000127
0.5169571865443421,0.6462308868501541,0.5824694189602445,0.5834789573321677|1.757392999999979
0.5207257072570721,0.6497463099631007,0.586269987699877,0.5872649797926545|1.7245419999999854
0.5122580157289772,0.6397232304900192,0.5768451300665456,0.57789660933944|1.630720999999994
