0.5260183066361546,0.6475057208237991,0.5968268497330282,0.5927659729032717|1.0260609999999986
0.5246287878787868,0.646045454545455,0.5950303030303029,0.5912243867243857|1.0842039999999997
0.5262013381995123,0.6481751824817523,0.5968217761557176,0.5930475900822606|1.136445000000009
0.5239035087719287,0.6453266787658807,0.5941772534785238,0.5904538645464226|1.2160049999999956
0.5223405862798418,0.6433892414626781,0.592165306739196,0.5886708687705959|1.0496169999999836
0.525792199878122,0.6475319926873863,0.5965417428397318,0.5926083108441416|1.0505210000000034
0.53195156031672,0.653842571029344,0.6038192827200742,0.5991431380811904|1.0691679999999906
0.5262188598502205,0.6477762494268691,0.5971572673085739,0.593027808708688|1.1094190000000026
0.5232018736778472,0.6442883046237539,0.5934119069205197,0.5896163421548725|1.3201799999999935
0.5236981531940649,0.6450045413260677,0.5940357250983953,0.590233265573864|1.2656800000000032
