0.5058898944193055,0.6318702865761696,0.550542986425339,0.5643273719744298|2.374716000000035
0.5108306806123988,0.6374261027739889,0.5603759284523266,0.5714271277709195|2.4464320000000157
0.5124118368598581,0.6380864765409391,0.56245016865992,0.5729384792862244|2.422926000000018
0.5096849916704521,0.6359382099045896,0.559185218839921,0.5701506530220742|2.4576470000000086
0.5120222323739904,0.6389675650982191,0.5617938175727119,0.5728193637741368|2.4194269999999847
0.5095465574764929,0.6356687898089179,0.5590385198665452,0.569943094010427|2.668900000000008
0.5096145124716546,0.6360393046107339,0.5590778533635674,0.5701659288053837|2.42321800000002
0.5122140896614813,0.6390515401036908,0.5620311070448305,0.5730020767074738|2.529541999999992
0.5143208737117358,0.6405014613136447,0.5645746808183354,0.5751034639359502|2.8718700000000013
0.5099256900212307,0.6363512283894457,0.5594934789202303,0.5704738795730597|2.7540650000000255
