0.3349151234567901,0.4510030864197531,0.36611882716049365,0.3833090828924141|0.293727999999998
0.3321117727897389,0.44808367689723627,0.3629867155290882,0.3802936108020833|0.26436499999999796
0.33116438356164385,0.4461948249619483,0.3619406392694062,0.3790476190476169|0.24616900000000186
0.3321886446886447,0.4478785103785104,0.3630494505494503,0.3802721088435353|0.2551400000000008
0.3312043795620438,0.44670012165450124,0.3619525547445253,0.379188390684739|0.2971420000000009
0.33,0.4450757575757576,0.3606363636363634,0.3778095238095217|0.24490500000000281
0.3294010889292196,0.44426799758015734,0.35998185117967313,0.37712384409298905|0.24868899999999883
0.32895333031264157,0.44366409907868903,0.3594925237879472,0.37661121539689524|0.27931299999999837
0.3299954483386436,0.44522834167804587,0.36067364588074624,0.37787025597676277|0.2677359999999993
0.3292517006802721,0.44406651549508697,0.35981859410430816,0.37695281287117816|0.2451119999999989
